ID,LakeName,ResidentialCount_2004,ResidentialCount_2005,ResidentialCount_2006,ResidentialCount_2007,ResidentialCount_2008,ResidentialCount_2009,ResidentialCount_2010,ResidentialCount_2011,ResidentialCount_2012,ResidentialCount_2013,ResidentialCount_2014,ResidentialCount_2015,AgriculturalCount_2004,AgriculturalCount_2005,AgriculturalCount_2006,AgriculturalCount_2007,AgriculturalCount_2008,AgriculturalCount_2009,AgriculturalCount_2010,AgriculturalCount_2011,AgriculturalCount_2012,AgriculturalCount_2013,AgriculturalCount_2014,AgriculturalCount_2015,CommercialCount_2004,CommercialCount_2005,CommercialCount_2006,CommercialCount_2007,CommercialCount_2008,CommercialCount_2009,CommercialCount_2010,CommercialCount_2011,CommercialCount_2012,CommercialCount_2013,CommercialCount_2014,CommercialCount_2015,IndustrialCount_2004,IndustrialCount_2005,IndustrialCount_2006,IndustrialCount_2007,IndustrialCount_2008,IndustrialCount_2009,IndustrialCount_2010,IndustrialCount_2011,IndustrialCount_2012,IndustrialCount_2013,IndustrialCount_2014,IndustrialCount_2015,PublicCount_2004,PublicCount_2005,PublicCount_2006,PublicCount_2007,PublicCount_2008,PublicCount_2009,PublicCount_2010,PublicCount_2011,PublicCount_2012,PublicCount_2013,PublicCount_2014,PublicCount_2015
192,Medicine Lake,0,0.995515695,1,0.969891095,0.98334401,0.982703395,0.982703395,0.98462524,0.982703395,0.69570788,0.69827034,0.68545804,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.824324324,0.905405405,0.905405405,0.986486486,1,1,0.837837838,0.837837838,0.824324324,0.824324324,0.824324324,0,0.469387755,0.469387755,0.469387755,1,0.469387755,0.469387755,0.632653061,0.632653061,0.653061224,0.653061224,0.632653061,0,1,1,1,1,1,1,1,1,1,1,1
193,Medina Lake,0,0.742233633,0.802053915,0.857509628,0.888061617,0.890885751,0.941463415,0.963029525,1,0.640308087,0.678818999,0.734274711,0,0.339688042,0.665511265,0.287694974,0.362218371,0.313691508,0.43847487,0.452339688,0.43847487,0.658578856,1,0.663778163,0,0.837587007,0.986078886,1,0.863109049,0.874709977,0.870069606,0.881670534,0.895591647,0.754060325,0.763341067,0.73549884,0,0.457831325,0.457831325,0.457831325,0.487951807,0.481927711,0.481927711,0.710843373,0.481927711,0.951807229,0.963855422,1,0,0.51572327,0.547169811,0.591194969,0.597484277,0.628930818,0.65408805,0.65408805,0.688679245,0.745283019,0.811320755,1
194,Mergens Pond,0,0,0.997191011,0.997191011,1,0.996254682,0.514044944,0.520599251,0.504681648,0.507490637,0.507490637,0.505617978,0,0,0.4,0.4,0.45,0.4,0.9,1,0.7,0.6,0.6,0.6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.307692308,0.307692308,0.153846154,0.307692308,0.846153846,1,0.538461538,0.538461538,0.461538462,0.461538462
195,Meuwissen Lake,0.5,0.497206704,0.916201117,1,0.94972067,0.941340782,0.603351955,0.583798883,0.581005587,0.667597765,0.642458101,0.645251397,0.315789474,1,0.303643725,0.303643725,0.425101215,0.465587045,0.449392713,0.489878543,0.497975709,0.497975709,0.497975709,0.497975709,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.380952381,0.380952381,0.380952381,0.571428571,0.571428571,0.761904762,0.714285714,0.714285714,0.714285714,0.904761905,0.666666667,1
196,Miller Lake,0.95,0.98,0.98,1,0.98,1,0.66,0.66,0.6,0.76,0.67,0.69,0.929936306,0.929936306,0.961783439,0.993630573,1,1,0.936305732,0.942675159,0.923566879,0.923566879,0.98089172,0.968152866,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7,0.7,0.7,0.7,0.7,0.7,0.6,0.8,0.8,1,1,1
197,Minnetoga Lake,0,0.998702141,0.99578196,0.99578196,0.997404283,1,0.991888384,0.976638546,0.976638546,0.614536016,0.613562622,0.614211551,0,0,0,0,0,0,1,0,0,0,0,0,0,0.916666667,0.958333333,1,1,1,1,1,1,0.958333333,0.958333333,0.916666667,0,0.833333333,0.833333333,0.833333333,0.916666667,0.833333333,0.833333333,1,1,0.666666667,0.333333333,0.333333333,0,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,1,1
198,Minnetonka Lake,0,1,0.971042471,0.967181467,0.961389961,0.967181467,0.971042471,0.963320463,0.965250965,0.563706564,0.555984556,0.563706564,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,0.666666667,0.933333333,0.933333333,0.933333333,0.933333333,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,1,1,1,1,1,1,1,1,1,1
199,Minnewashta Lake,0.4481409,0.959463237,0.986021806,1,0.998602181,0.995806542,0.8126922,0.813530892,0.794240984,0.639642158,0.643556053,0.641039978,0.054794521,1,0,0,0,0,0,0,0,0.01369863,0,0,0,0.752475248,0.752475248,0.752475248,0.782178218,0.712871287,0.99009901,0.99009901,1,0.96039604,0.98019802,0.96039604,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,1,0.575221239,0.840707965,0.96460177,0.96460177,1,1,0.884955752,0.884955752,0.884955752,0.89380531,0.902654867,0.902654867
200,Mitchell Lake,0,1,0.958611014,0.95826026,0.973693441,0.962469309,0.962469309,0.961066293,0.961066293,0.597334269,0.597685023,0.597334269,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.609756098,0.634146341,0.646341463,1,0.682926829,0.731707317,0.707317073,0.707317073,0.707317073,0.707317073,0.731707317,0,0.666666667,0.766666667,0.7,1,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0,0.952380952,0.952380952,0.952380952,0.952380952,0.976190476,1,1,0.952380952,0.952380952,0.952380952,0.952380952
201,Moody Lake,0,0,1,1,1,1,0.545454545,0.545454545,0.5,0.5,0.409090909,0.454545455,0,0,0.666666667,0.666666667,0.666666667,0.666666667,1,1,0.666666667,0.666666667,0.666666667,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,0.5,1,1,1,1,1,1,1
202,Mooney Lake,0,1,0.994071679,0.994206413,0.99380221,0.99528429,0.995419025,0.996362167,0.997035839,0.609000269,0.609539208,0.611694961,0,0.69,0.69,0.67,0.65,0.63,0.6,0.6,0.68,0.62,0.76,1,0,0.330404218,0.449912127,0.458699473,0.74340949,0.971880492,1,0.469244288,0.46397188,0.731107206,0.46572935,0.472759227,0,0.134854772,0.381742739,0.381742739,0.697095436,1,1,0.385892116,0.390041494,0.705394191,0.066390041,0.066390041,0,0.573333333,0.573333333,0.906666667,0.973333333,0.986666667,0.986666667,0.986666667,1,0.986666667,0.986666667,0.986666667
203,Moore Lake,0.029731993,0.082286432,1,0.997906198,0.996440536,0.996859296,0.995603015,0.994974874,0.994346734,0.979480737,0.969639866,0.972152429,0,1,0,0,0,0,0,0,0,0,0,0,0,0.852272727,1,0.971590909,0.880681818,0.857954545,0.846590909,0.835227273,0.852272727,0.8125,0.818181818,0.846590909,0,0.027027027,1,1,0.864864865,0.810810811,0.810810811,0.810810811,0.810810811,0.810810811,0.783783784,0.756756757,0,0,0.982993197,1,0.899659864,0.94047619,0.94047619,0.947278912,0.93877551,0.952380952,0.911564626,0.897959184
204,Mud Lake,0,0,1,1,0.5,1,1,1,0.75,0.75,0.75,0.75,0,0,0.764705882,0.764705882,0.794117647,0.764705882,0.882352941,1,0.705882353,0.705882353,0.705882353,0.705882353,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.2,0.2,0.1,0.2,0.6,1,0.2,0.2,0.2,0.2
205,Myers Lake,0.861538462,0.907692308,0.953846154,0.969230769,1,0.984615385,0.830769231,0.830769231,0.753846154,0.892307692,0.846153846,0.846153846,0.866666667,0.883333333,0.916666667,0.9,0.891666667,0.891666667,0.875,0.858333333,0.891666667,0.883333333,1,0.983333333,0,0,0,0,0,0,0.769230769,0.769230769,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7,0.7,0.7,0.7,0.7,0.6,1,1,0.7,0.6,0.7,0.7
206,Nokomis Lake,0.134301563,0.962229843,0.968283196,0.978479527,0.99279582,0.997537229,1,0.998158676,0.996616567,0.906782977,0.875779686,0.875664603,0,0.047036082,0.101804124,0.347938144,0.835051546,0.969072165,1,0.948453608,0.917525773,0.922680412,0.922680412,0.920103093,0,0.294443305,0.403424236,0.419520197,0.868874308,0.807976215,1,0.953660037,0.804285421,0.768915317,0.683822022,0.682181669,0.014338575,0.149398705,0.302497687,0.275516497,0.778445883,0.75871107,1,0.909189023,0.661887142,0.611625039,0.360468702,0.358618563,0.037858117,0.04638472,0.217087312,0.217598909,0.741814461,0.742667121,1,0.931105048,0.66473397,0.608969986,0.470668486,0.469304229
207,Normandale Lake,0,0.807289743,0.846447482,0.832656077,0.889053072,0.883881295,0.999753725,1,0.999876862,0.73870213,0.738948405,0.738825268,0,0.071865443,0.334862385,0.258409786,0.516819572,0.516819572,1,1,1,1,1,1,0,0.120609982,0.390018484,0.322088725,0.568391867,0.560536044,1,0.997227357,0.996303142,0.996303142,0.997227357,0.999075786,0,0.276315789,0.302631579,0.276315789,0.355263158,0.421052632,0.947368421,0.947368421,1,0.5,0.473684211,0.447368421,0,0.888888889,0.888888889,0.888888889,1,0.972222222,0.972222222,0.972222222,0.972222222,1,1,1
208,North Twin Lake,0,0,1,1,0.995708155,1,0.596566524,0.639484979,0.527896996,0.52360515,0.52360515,0.480686695,0,0,0.704545455,0.704545455,0.727272727,0.704545455,0.954545455,1,0.409090909,0.454545455,0.545454545,0.363636364,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.45,0.45,0.216666667,0.433333333,0.633333333,1,0.466666667,0.466666667,0.466666667,0.433333333
209,Northwood Lake,0,0.934007269,0.949114039,0.92730577,0.999659246,1,0.999772831,0.999432076,0.998296229,0.776805997,0.777033167,0.825988187,0,0.055555556,0.166666667,0.166666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,1,0,0.803149606,0.748031496,0.755905512,1,0.776902887,0.766404199,0.782152231,0.792650919,0.782152231,0.782152231,0.803149606,0,0.816176471,0.790441176,0.8125,1,0.992647059,0.977941176,0.977941176,0.985294118,0.985294118,0.985294118,0.963235294,0,0.063214014,0.198781417,0.198781417,0.679360244,0.679360244,0.679360244,0.679360244,0.679360244,0.680121858,0.680121858,1
210,O'Connors Lake,0,0,1,0.975308642,0.944444444,0.987654321,0.518518519,0.5,0.462962963,0.469135802,0.475308642,0.456790123,0,0,0.848484848,0.818181818,0.803030303,0.787878788,1,1,0.787878788,0.757575758,0.757575758,0.651515152,0,0,0.266666667,0.266666667,0.266666667,0.266666667,1,1,0.4,0.4,0.4,0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.8125,0.8125,0.40625,0.8125,1,1,0.875,0.875,0.875,0.78125
211,O'Dowd Lake,0.877880502,0.600386367,0,0,0,0,0.662067062,0.664826825,0.702359597,1,0.685939009,0.684973092,1,0.57635468,0,0,0,0,0.413793103,0.45320197,0.408866995,0.403940887,0.408866995,0.418719212,0.263513514,0.77027027,0,0,0,0,0.175675676,1,0.932432432,0.972972973,0.986486486,1,0,0,0,0,0,0,0,1,0.583333333,0.583333333,0.666666667,0.833333333,1,0.712092131,0,0,0,0,0.685220729,0.750479846,0.760076775,0.765834933,0.769673704,0.767754319
212,Oak Lake,0.837209302,0.941860465,0.941860465,0.976744186,1,0.953488372,0.662790698,0.662790698,0.61627907,0.825581395,0.697674419,0.697674419,0.782051282,0.858974359,0.884615385,0.91025641,0.91025641,0.935897436,0.935897436,0.961538462,0.961538462,1,0.948717949,0.974358974,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.666666667,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,1,0.933333333,0.933333333
213,Ohmans Lake,0.934115523,0.934115523,0.953068592,0.960288809,0.954873646,0.968411552,0.958483755,0.951263538,1,0.992779783,0.99368231,0.982851986,0.565836299,0.558718861,0.551601423,0.59430605,0.544483986,0.526690391,0.932384342,1,0.893238434,0.886120996,0.87544484,0.569395018,0.635658915,0.589147287,0.612403101,0.589147287,0.596899225,0.689922481,0.689922481,1,0.689922481,0.674418605,0.643410853,0.674418605,0.852664577,0.868338558,0.89968652,0.959247649,0.956112853,0.92476489,0.943573668,1,0.887147335,0.852664577,0.858934169,0.884012539,0.591836735,0.551020408,0.693877551,0.693877551,0.693877551,0.897959184,0.918367347,1,1,0.959183673,0.959183673,0.632653061
214,Olson Lake,0,0,0.9897343,0.987318841,1,0.991545894,0.496980676,0.496376812,0.494565217,0.498188406,0.4897343,0.494565217,0,0,1,1,1,1,0.545454545,0.545454545,0.545454545,0.545454545,0.727272727,0.727272727,0,0,0,0,0,0,1,1,1,1,0.8,0.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.870967742,0.85483871,0.435483871,0.838709677,1,1,1,1,1,1
215,Oneka Lake,0,0,0.986084756,0.992409867,0.999367489,1,0.54459203,0.538899431,0.511701455,0.510436433,0.510436433,0.499683744,0,0,0.941358025,0.916666667,0.891975309,0.87962963,0.975308642,1,0.728395062,0.74691358,0.734567901,0.660493827,0,0,0,0,0,0,0.951612903,1,1,1,1,0.919354839,0,0,0,0,0,0,0,0,0.727272727,0.727272727,1,0.920454545,0,0,0.6,0.571428571,0.328571429,0.571428571,0.928571429,1,0.757142857,0.757142857,0.585714286,0.578571429
216,Orchard Lake,0.923109244,0.818907563,0.707142857,0.743277311,0.747478992,0.747478992,0.898739496,0.896218487,0.930252101,1,0.900840336,0.906302521,0.611764706,1,0.682352941,0.176470588,0.129411765,0.129411765,0.341176471,0.364705882,0.376470588,0.376470588,0.376470588,0.388235294,0.421052632,0.736842105,0.421052632,0.421052632,0.421052632,0.421052632,0.421052632,0.947368421,1,0.842105263,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0.741496599,0,0,0,0,0.741496599,0.768707483,0.768707483,0.768707483,0.775510204,0.775510204
217,Otter Lake,0.581156716,0.607276119,0.979011194,1,0.999533582,0.99766791,0.98880597,0.991604478,0.967817164,0.967817164,0.754664179,0.764458955,0,1,0.076555024,0.08202324,0.039644566,0.04101162,0.039644566,0.04101162,0.045796309,0.043745728,0.036226931,0.035543404,0,0.545454545,0,0,0,0,0.727272727,0.727272727,0.909090909,1,1,1,0.441860465,0.488372093,0.581395349,1,0.465116279,0.604651163,0.302325581,0.302325581,0.581395349,0.534883721,0.534883721,0.534883721,0.502793296,0.508379888,0.910614525,0.932960894,0.927374302,1,0.452513966,0.508379888,0.586592179,0.586592179,0.56424581,0.61452514
218,Owasso Lake,0.966805942,0.977483751,0.983751161,0.985143918,0.963556175,0.985840297,0.988857939,1,0.975162488,0.975626741,0.582404828,0.581708449,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0.203125,0.203125,0.984375,0.984375,0.984375,1,1,1,1,1,1,1,0.333333333,0.333333333,1,1,1,1,0.97037037,0.992592593,0.97037037,0.962962963,1,0.992592593,0.2,0.32962963,0.781481481,0.781481481,0.777777778,0.62962963
219,Ox Yoke Lake,0.001694915,1,0.984745763,0.984745763,0.977966102,0.996610169,1,0.993220339,0.979661017,0.76440678,0.783050847,0.771186441,0.028571429,0.906122449,0.885714286,0.893877551,0.893877551,0.87755102,0.959183673,0.918367347,0.910204082,0.983673469,1,0.991836735,0,0.897435897,0.897435897,0.897435897,0.897435897,1,0.897435897,0.897435897,0.897435897,0.897435897,0.897435897,0.897435897,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.013888889,0.569444444,0.527777778,0.541666667,0.527777778,0.555555556,0.555555556,0.638888889,0.583333333,0.888888889,1,0.944444444
220,Pamela Pond,0,1,0.987843552,0.990221987,0.992336152,0.993393235,0.989429175,0.973044397,0.97410148,0.84064482,0.844608879,0.844608879,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0.708994709,0.783068783,0.783068783,1,0.888888889,0.888888889,0.888888889,0.899470899,0.857142857,0.857142857,0.846560847,0,1,1,0.794871795,0.923076923,0.820512821,0.769230769,0.666666667,0.615384615,0.717948718,0.717948718,0.769230769,0,0.470588235,0.529411765,0.411764706,0.764705882,0.764705882,0.764705882,0.764705882,0.764705882,1,1,1
221,Parkers Lake,0,0.96264453,0.92899496,0.922472576,0.996887044,0.997628224,0.998221168,0.998665876,1,0.662466647,0.663652535,0.666320783,0,0.019230769,0.019230769,0.019230769,0.826923077,0.826923077,0.826923077,0.826923077,0.830769231,0.803846154,0.803846154,1,0,0.745182013,0.871520343,0.880085653,1,0.95503212,0.96359743,0.929336188,0.925053533,0.916488223,0.920770878,0.916488223,0,0.657032755,0.657032755,0.66088632,1,0.651252408,0.651252408,0.643545279,0.639691715,0.637764933,0.637764933,0.630057803,0,0.906862745,0.906862745,0.926470588,0.990196078,0.990196078,0.990196078,0.980392157,0.980392157,0.970588235,0.970588235,1
222,Parley Lake,0.014251781,0.984956453,0.977830562,0.984956453,1,0.999208234,0.989707047,0.98733175,0.98733175,0.615993666,0.612034838,0.614410135,0.433962264,1,0.660377358,0.688679245,0.660377358,0.641509434,0.613207547,0.613207547,0.613207547,0.622641509,0.91509434,0.726415094,0,0.968253968,0.936507937,0.968253968,0.968253968,0.968253968,0.936507937,0.936507937,0.936507937,0.968253968,0.968253968,1,0,0.933333333,0.933333333,0.866666667,0.966666667,0.866666667,0.933333333,0.866666667,0.866666667,0.866666667,1,0.8,0.26,0.68,0.68,0.68,0.68,0.68,0.62,0.62,0.62,0.62,0.66,1
223,Pat Lake,0,0,1,1,1,1,0.630136986,0.643835616,0.547945205,0.547945205,0.547945205,0.547945205,0,0,0.6,0.6,0.6,0.6,1,1,0.2,0.2,0.2,0.2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.3,0.3,0.2,0.3,0.8,1,0.4,0.4,0.4,0.4
224,Patterson Lake,0.942857143,0.957142857,0.957142857,0.957142857,0.985714286,1,0.714285714,0.714285714,0.657142857,0.828571429,0.7,0.685714286,0.975609756,0.975609756,0.975609756,0.93902439,0.926829268,0.93902439,0.963414634,0.963414634,0.987804878,1,0.987804878,0.987804878,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.666666667,0.666666667,0.666666667,0.666666667,1,1,1,1,1,1,1,1
225,Peltier Lake,0,0.10041841,1,0.993305439,0.945606695,0.940585774,0.923849372,0.924686192,0.919665272,0.919665272,0.919665272,0.920502092,0,1,0.101913663,0.101023587,0.086782377,0.091677793,0.097463284,0.097018247,0.099688474,0.099243436,0.102803738,0.10458389,0,0.751677852,0.644295302,0.644295302,0.617449664,0.697986577,0.852348993,0.859060403,0.872483221,0.906040268,0.946308725,1,0,0,1,0.944444444,0.833333333,0.833333333,0.888888889,0.888888889,0.888888889,0.888888889,0.888888889,0.944444444,0,0,0.980769231,1,0.810897436,0.830128205,0.907051282,0.903846154,0.980769231,0.942307692,0.942307692,0.951923077
226,Penn Lake,0,0.982480763,0.985045734,0.983158302,1,0.994676475,0.993127813,0.993127813,0.993514978,0.812127958,0.819000145,0.811595606,0,0.279029463,0.50779896,0.589254766,1,0.987868284,0.987868284,0.987868284,0.987868284,0.717504333,0.717504333,0.717504333,0,0.630769231,0.645769231,0.636538462,0.920769231,0.766153846,0.825384615,0.838076923,0.841923077,0.971153846,0.985769231,1,0,0.397954213,0.64783244,0.61227472,1,0.827082319,0.806624452,0.726741354,0.726254262,0.660009742,0.501704822,0.508524111,0,0.705357143,0.714285714,0.723214286,0.8125,0.955357143,0.919642857,0.973214286,1,0.946428571,0.9375,1
227,Pepin Lake,0.789473684,0.50877193,0,0,0,0,0.578947368,0.631578947,0.771929825,1,0.701754386,0.736842105,1,0.702857143,0,0,0,0,0.634285714,0.668571429,0.657142857,0.662857143,0.634285714,0.634285714,0,0.333333333,0,0,0,0,0,1,0.666666667,0.333333333,0.333333333,0.666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.733333333,0.466666667,0,0,0,0,0.8,0.8,0.8,0.8,0.8,1
228,Peter Lake,0,0.945891784,0.997995992,0.983967936,0.991983968,0.995991984,0.98997996,0.987975952,1,0.713426854,0.715430862,0.711422846,0,1,0.854304636,0.841059603,0.814569536,0.794701987,0.801324503,0.794701987,0.794701987,0.794701987,0.814569536,0.82781457,0,0.846153846,0.948717949,0.948717949,1,1,0.948717949,0.948717949,0.846153846,0.820512821,0.820512821,0.820512821,0,0.857142857,0.928571429,0.928571429,0.928571429,1,0.928571429,0.928571429,0.928571429,0.928571429,0.928571429,0.928571429,0,0.681818182,0.727272727,0.818181818,0.909090909,1,1,1,1,1,1,1
229,Phalen Lake,0.926823575,0.932347792,0.981404396,0.986267263,0.989846333,0.981793425,0.999377553,1,0.981793425,0.984672243,0.750398755,0.752343902,0,0,0,0,0,0,1,1,0,0,0,0.111111111,0,0,0,0,0,0,0.437233134,0.426985482,1,0.994876174,0.990606319,0.975234842,1,0.974285714,0.911428571,0.911428571,0.822857143,0.768571429,0.634285714,0.591428571,0.645714286,0.64,0.637142857,0.64,1,0.967403315,0.941436464,0.914364641,0.921546961,0.960220994,0.348066298,0.354696133,0.966298343,0.949171271,0.898895028,0.813259669
230,Pickerel Lake,0,0.180939687,0.960013329,0.999333555,0.970343219,0.967677441,0.970009997,0.971676108,0.978007331,0.97934022,0.990003332,1,0,1,0.191415525,0.188493151,0.15543379,0.164383562,0.160730594,0.158356164,0.165114155,0.17716895,0.176438356,0.176073059,0,0.985074627,0.880597015,0.970149254,0.970149254,1,0.985074627,0.970149254,0.962686567,0.97761194,0.97761194,0.97761194,0,0,0.886363636,0.931818182,0.954545455,1,1,1,1,1,1,1,0,0,1,1,0.800699301,0.842657343,0.84965035,0.84965035,0.870629371,0.870629371,0.877622378,0.835664336
231,Pierson Lake,0.599439776,0.588235294,0.988795518,0.988795518,1,0.977591036,0.56022409,0.56022409,0.546218487,0.652661064,0.647058824,0.641456583,1,1,0.980392157,0.980392157,0.980392157,0.980392157,0.882352941,0.823529412,0.901960784,0.901960784,0.901960784,0.941176471,0,0,0,0,0,0,1,1,1,1,1,0.666666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.428571429,0.428571429,0.857142857,1,1,1,1,1,1,1,1,1
232,Pike Lake,0.615280136,0.969439728,0.960611205,0.981324278,0.963667233,0.984719864,0.999320883,1,0.974533107,0.850933786,0.651952462,0.653650255,0,0,0,0,0,0,1,1,0,0,0,0,0,0.128712871,0.128712871,0.128712871,0.128712871,0.128712871,0.366336634,0.366336634,1,0.97029703,0.97029703,0.97029703,0.411764706,0.852941176,0.852941176,0.911764706,0.911764706,0.911764706,0.676470588,0.676470588,0.911764706,1,1,1,0.606837607,0.965811966,0.965811966,1,0.982905983,0.965811966,0.820512821,0.863247863,0.948717949,0.948717949,0.948717949,0.931623932
233,Pine Tree Lake,0,0,0.990212072,0.993474715,0.998368679,1,0.508972268,0.520391517,0.500815661,0.500815661,0.500815661,0.500815661,0,0,0.92,0.88,0.8,0.76,0.96,1,0.76,0.76,0.76,0.76,0,0,0,0,0,0,0.846153846,1,0.846153846,0.846153846,0.846153846,0.423076923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.347826087,0.347826087,0.195652174,0.391304348,0.869565217,1,0.391304348,0.391304348,0.391304348,0.391304348
234,Plaisted Lake,0,0,0.981818182,0.981818182,0.954545455,1,0.590909091,0.572727273,0.5,0.509090909,0.518181818,0.518181818,0,0,0.76744186,0.76744186,0.813953488,0.76744186,1,0.976744186,0.720930233,0.627906977,0.651162791,0.604651163,0,0,0,0,0,0,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.333333333,0.333333333,0.166666667,0.333333333,1,0.866666667,0.466666667,0.466666667,0.466666667,0.466666667
235,Pleasant Lake,0.753928708,0.553468762,0,0,0,0,0.619011115,0.68148716,0.754695286,1,0.699885013,0.699501725,1,0.638607851,0,0,0,0,0.543504654,0.552812626,0.549979765,0.543504654,0.556859571,0.566572238,0.049180328,0.306010929,0,0,0,0,0.027322404,1,0.887978142,0.770491803,0.896174863,0.93442623,0.48447205,0.335403727,0,0,0,0,0.472049689,1,0.838509317,0.590062112,0.801242236,0.850931677,0.990632319,0.683840749,0,0,0,0,0.723653396,0.920374707,0.892271663,0.911007026,1,0.995316159
236,Pomerleau Lake,0,0.836537462,0.81274031,0.83799231,0.889015899,0.905746649,0.910734698,0.966850255,1,0.688350826,0.724306349,0.758703107,0,0.288032454,0.417849899,0.517241379,0.728194726,0.959432049,0.768762677,0.959432049,1,0.90872211,0.906693712,0.825557809,0,0.697916667,0.708333333,0.71875,0.8125,0.833333333,0.833333333,0.916666667,0.895833333,0.916666667,1,0.9375,0,0.791666667,0.875,0.916666667,1,1,1,0.916666667,0.916666667,0.916666667,0.916666667,1,0,0.593984962,0.609022556,0.781954887,0.807017544,0.832080201,0.832080201,0.902255639,0.944862155,0.989974937,0.994987469,1
237,Powers Lake,0,0,0.988223749,0.987242395,1,0.989205103,0.495583906,0.495583906,0.495583906,0.495583906,0.493621197,0.495583906,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0.746031746,0.777777778,0.380952381,0.777777778,0.984126984,1,1,1,1,0.952380952
238,Priebe Lake,0.894920899,0.895420483,0.997002498,1,0.998501249,0.997169026,0.952872606,0.945378851,0.948043297,0.950041632,0.665278934,0.659950042,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.44295302,0.456375839,0.993288591,0.993288591,0.979865772,1,0,0,0,0,0,0,1,1,0,0,0,0,0.77092511,0.753303965,0.964757709,1,0.894273128,0.995594714,0.519823789,0.555066079,0.859030837,0.859030837,0.841409692,0.788546256
239,Raven Lake,0.709237144,0.773336583,0.796977821,0.821106507,0.823543748,0.821106507,0.83134292,0.838410919,0.848647331,0.877163051,0.895198635,1,0.114369501,0.120234604,0.120234604,0.120234604,0.120234604,0.120234604,0.126099707,0.126099707,0.126099707,0.413489736,1,0.214076246,0.635036496,0.854014599,0.912408759,0.98540146,0.98540146,0.98540146,0.97080292,0.98540146,0.98540146,1,0.912408759,0.883211679,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1
